sep=;
"Series";"Time";"Value"
"Ramya_room";"2021-10-01T12:09:52+02:00";520.3170776367188
"Ramya_room";"2021-10-01T12:09:54+02:00";520.3211669921875
"Ramya_room";"2021-10-01T12:09:56+02:00";520.2432861328125
"Ramya_room";"2021-10-01T12:09:58+02:00";521.0640258789062
"Ramya_room";"2021-10-01T12:10:00+02:00";521.0401611328125
"Ramya_room";"2021-10-01T12:10:02+02:00";520.9563598632812
"Ramya_room";"2021-10-01T12:10:04+02:00";520.4025268554688
"Ramya_room";"2021-10-01T12:10:06+02:00";520.6146850585938
"Ramya_room";"2021-10-01T12:10:08+02:00";519.9804077148438
"Ramya_room";"2021-10-01T12:10:10+02:00";519.8115844726562
"Ramya_room";"2021-10-01T12:10:12+02:00";519.46484375
"Ramya_room";"2021-10-01T12:10:14+02:00";519.0323486328125
"Ramya_room";"2021-10-01T12:10:16+02:00";518.885498046875
"Ramya_room";"2021-10-01T12:10:18+02:00";518.8447265625
"Ramya_room";"2021-10-01T12:10:20+02:00";518.9581909179688
"Ramya_room";"2021-10-01T12:10:22+02:00";519.0399780273438
"Ramya_room";"2021-10-01T12:10:24+02:00";518.7686157226562
"Ramya_room";"2021-10-01T12:10:26+02:00";518.8359375
"Ramya_room";"2021-10-01T12:10:28+02:00";518.4872436523438
"Ramya_room";"2021-10-01T12:10:30+02:00";518.7217407226562
"Ramya_room";"2021-10-01T12:10:33+02:00";518.9551391601562
"Ramya_room";"2021-10-01T12:10:35+02:00";518.746826171875
"Ramya_room";"2021-10-01T12:10:37+02:00";519.4254150390625
"Ramya_room";"2021-10-01T12:10:39+02:00";519.4423828125
"Ramya_room";"2021-10-01T12:10:41+02:00";519.3956909179688
"Ramya_room";"2021-10-01T12:10:43+02:00";518.9950561523438
"Ramya_room";"2021-10-01T12:10:45+02:00";519.0154418945312
"Ramya_room";"2021-10-01T12:10:47+02:00";519.7355346679688
"Ramya_room";"2021-10-01T12:10:49+02:00";521.1564331054688
"Ramya_room";"2021-10-01T12:10:51+02:00";521.3850708007812
"Ramya_room";"2021-10-01T12:10:53+02:00";520.2894287109375
"Ramya_room";"2021-10-01T12:10:55+02:00";519.874755859375
"Ramya_room";"2021-10-01T12:10:57+02:00";521.0208740234375
"Ramya_room";"2021-10-01T12:10:59+02:00";521.3751831054688
"Ramya_room";"2021-10-01T12:11:01+02:00";519.472900390625
"Ramya_room";"2021-10-01T12:11:03+02:00";518.32666015625
"Ramya_room";"2021-10-01T12:11:05+02:00";516.4956665039062
"Ramya_room";"2021-10-01T12:11:07+02:00";513.5534057617188
"Ramya_room";"2021-10-01T12:11:09+02:00";506.88360595703125
"Ramya_room";"2021-10-01T12:11:11+02:00";506.3843078613281
"Ramya_room";"2021-10-01T12:11:13+02:00";503.3243103027344
"Ramya_room";"2021-10-01T12:11:15+02:00";500.7184753417969
"Ramya_room";"2021-10-01T12:11:17+02:00";505.4838562011719
"Ramya_room";"2021-10-01T12:11:19+02:00";505.070556640625
"Ramya_room";"2021-10-01T12:11:21+02:00";505.1415710449219
"Ramya_room";"2021-10-01T12:11:23+02:00";510.7796630859375
"Ramya_room";"2021-10-01T12:11:25+02:00";516.1784057617188
"Ramya_room";"2021-10-01T12:11:27+02:00";517.2318115234375
"Ramya_room";"2021-10-01T12:11:29+02:00";521.3387451171875
"Ramya_room";"2021-10-01T12:11:31+02:00";523.2283325195312
"Ramya_room";"2021-10-01T12:11:33+02:00";521.7716674804688
"Ramya_room";"2021-10-01T12:11:35+02:00";520.02392578125
"Ramya_room";"2021-10-01T12:11:37+02:00";521.4898681640625
"Ramya_room";"2021-10-01T12:11:39+02:00";522.3681640625
"Ramya_room";"2021-10-01T12:11:41+02:00";520.93359375
"Ramya_room";"2021-10-01T12:11:44+02:00";517.4281616210938
"Ramya_room";"2021-10-01T12:11:46+02:00";512.3609619140625
"Ramya_room";"2021-10-01T12:11:48+02:00";510.0804748535156
"Ramya_room";"2021-10-01T12:11:50+02:00";507.1451416015625
"Ramya_room";"2021-10-01T12:11:52+02:00";507.56854248046875
"Ramya_room";"2021-10-01T12:11:54+02:00";511.2308349609375
"Ramya_room";"2021-10-01T12:11:56+02:00";512.7969360351562
"Ramya_room";"2021-10-01T12:11:58+02:00";514.3038330078125
"Ramya_room";"2021-10-01T12:12:00+02:00";515.7612915039062
"Ramya_room";"2021-10-01T12:12:02+02:00";516.6207885742188
"Ramya_room";"2021-10-01T12:12:04+02:00";517.7021484375
"Ramya_room";"2021-10-01T12:12:06+02:00";517.0992431640625
"Ramya_room";"2021-10-01T12:12:08+02:00";516.4032592773438
"Ramya_room";"2021-10-01T12:12:10+02:00";517.7117309570312
"Ramya_room";"2021-10-01T12:12:12+02:00";516.487548828125
"Ramya_room";"2021-10-01T12:12:14+02:00";516.8280029296875
"Ramya_room";"2021-10-01T12:12:16+02:00";517.5634155273438
"Ramya_room";"2021-10-01T12:12:18+02:00";517.9027099609375
"Ramya_room";"2021-10-01T12:12:20+02:00";518.7191772460938
"Ramya_room";"2021-10-01T12:12:22+02:00";519.8402099609375
"Ramya_room";"2021-10-01T12:12:24+02:00";520.8037719726562
"Ramya_room";"2021-10-01T12:12:26+02:00";520.71923828125
"Ramya_room";"2021-10-01T12:12:28+02:00";520.5497436523438
"Ramya_room";"2021-10-01T12:12:30+02:00";521.2970581054688
"Ramya_room";"2021-10-01T12:12:32+02:00";521.5
"Ramya_room";"2021-10-01T12:12:34+02:00";521.5662231445312
"Ramya_room";"2021-10-01T12:12:36+02:00";521.5131225585938
"Ramya_room";"2021-10-01T12:12:38+02:00";520.6025390625
"Ramya_room";"2021-10-01T12:12:40+02:00";519.8441162109375
"Ramya_room";"2021-10-01T12:12:42+02:00";519.2760009765625
"Ramya_room";"2021-10-01T12:12:44+02:00";520.3861694335938
"Ramya_room";"2021-10-01T12:12:46+02:00";518.9319458007812
"Ramya_room";"2021-10-01T12:12:48+02:00";518.61083984375
"Ramya_room";"2021-10-01T12:12:50+02:00";518.6519165039062
"Ramya_room";"2021-10-01T12:12:52+02:00";518.9279174804688
"Ramya_room";"2021-10-01T12:12:55+02:00";519.3402709960938
"Ramya_room";"2021-10-01T12:12:57+02:00";519.3680419921875
"Ramya_room";"2021-10-01T12:12:59+02:00";518.9579467773438
"Ramya_room";"2021-10-01T12:13:01+02:00";519.281982421875
"Ramya_room";"2021-10-01T12:13:03+02:00";519.67578125
"Ramya_room";"2021-10-01T12:13:05+02:00";519.6378173828125
"Ramya_room";"2021-10-01T12:13:07+02:00";518.9237060546875
"Ramya_room";"2021-10-01T12:13:09+02:00";518.5326538085938
"Ramya_room";"2021-10-01T12:13:11+02:00";518.5576782226562
"Ramya_room";"2021-10-01T12:13:13+02:00";518.7094116210938
"Ramya_room";"2021-10-01T12:13:15+02:00";518.8013305664062
"Ramya_room";"2021-10-01T12:13:17+02:00";519.1632690429688
"Ramya_room";"2021-10-01T12:13:19+02:00";519.1013793945312
"Ramya_room";"2021-10-01T12:13:21+02:00";518.984619140625
"Ramya_room";"2021-10-01T12:13:23+02:00";519.0743408203125
"Ramya_room";"2021-10-01T12:13:25+02:00";519.1470947265625
"Ramya_room";"2021-10-01T12:13:27+02:00";519.1058349609375
"Ramya_room";"2021-10-01T12:13:29+02:00";518.8287353515625
"Ramya_room";"2021-10-01T12:13:31+02:00";518.4096069335938
"Ramya_room";"2021-10-01T12:13:33+02:00";518.6143798828125
"Ramya_room";"2021-10-01T12:13:35+02:00";518.3837890625
"Ramya_room";"2021-10-01T12:13:37+02:00";519.161376953125
"Ramya_room";"2021-10-01T12:13:39+02:00";518.3810424804688
"Ramya_room";"2021-10-01T12:13:41+02:00";518.4641723632812
"Ramya_room";"2021-10-01T12:13:43+02:00";518.59765625
"Ramya_room";"2021-10-01T12:13:45+02:00";518.314453125
"Ramya_room";"2021-10-01T12:13:47+02:00";518.1968994140625
"Ramya_room";"2021-10-01T12:13:49+02:00";518.024658203125
"Ramya_room";"2021-10-01T12:13:51+02:00";518.0825805664062
"Ramya_room";"2021-10-01T12:13:53+02:00";518.6070556640625
"Ramya_room";"2021-10-01T12:13:55+02:00";519.002197265625
"Ramya_room";"2021-10-01T12:13:57+02:00";519.30419921875
"Ramya_room";"2021-10-01T12:13:59+02:00";519.37890625
"Ramya_room";"2021-10-01T12:14:01+02:00";519.5398559570312
"Ramya_room";"2021-10-01T12:14:04+02:00";519.5545043945312
"Ramya_room";"2021-10-01T12:14:06+02:00";519.4688110351562
"Ramya_room";"2021-10-01T12:14:08+02:00";519.8267822265625
"Ramya_room";"2021-10-01T12:14:10+02:00";520.8404541015625
"Ramya_room";"2021-10-01T12:14:12+02:00";521.6676635742188
"Ramya_room";"2021-10-01T12:14:14+02:00";522.7161865234375
"Ramya_room";"2021-10-01T12:14:16+02:00";523.451904296875
"Ramya_room";"2021-10-01T12:14:18+02:00";522.9193725585938
"Ramya_room";"2021-10-01T12:14:20+02:00";522.0745849609375
"Ramya_room";"2021-10-01T12:14:22+02:00";522.2135009765625
"Ramya_room";"2021-10-01T12:14:24+02:00";521.5494995117188
"Ramya_room";"2021-10-01T12:14:26+02:00";520.9609375
"Ramya_room";"2021-10-01T12:14:28+02:00";521.2921142578125
"Ramya_room";"2021-10-01T12:14:30+02:00";522.1151733398438
"Ramya_room";"2021-10-01T12:14:32+02:00";522.793701171875
"Ramya_room";"2021-10-01T12:14:34+02:00";523.1083984375
"Ramya_room";"2021-10-01T12:14:36+02:00";522.9602661132812
"Ramya_room";"2021-10-01T12:14:38+02:00";522.6199340820312
"Ramya_room";"2021-10-01T12:14:40+02:00";522.685302734375
"Ramya_room";"2021-10-01T12:14:42+02:00";522.2202758789062
"Ramya_room";"2021-10-01T12:14:44+02:00";522.7183837890625
"Ramya_room";"2021-10-01T12:14:46+02:00";522.8272705078125
"Ramya_room";"2021-10-01T12:14:48+02:00";522.3807983398438
"Ramya_room";"2021-10-01T12:14:50+02:00";522.5467529296875
"Ramya_room";"2021-10-01T12:14:52+02:00";522.4605102539062
"Ramya_room";"2021-10-01T12:14:54+02:00";522.034423828125
"Ramya_room";"2021-10-01T12:14:56+02:00";522.185546875
"Ramya_room";"2021-10-01T12:14:58+02:00";522.4176635742188
"Ramya_room";"2021-10-01T12:15:00+02:00";522.45751953125
"Ramya_room";"2021-10-01T12:15:02+02:00";522.363525390625
"Ramya_room";"2021-10-01T12:15:04+02:00";522.2796020507812
"Ramya_room";"2021-10-01T12:15:06+02:00";522.1807861328125
"Ramya_room";"2021-10-01T12:15:08+02:00";520.9968872070312
"Ramya_room";"2021-10-01T12:15:10+02:00";520.2605590820312
"Ramya_room";"2021-10-01T12:15:12+02:00";520.5896606445312
"Ramya_room";"2021-10-01T12:15:14+02:00";520.7413330078125
"Ramya_room";"2021-10-01T12:15:17+02:00";520.8037719726562
"Ramya_room";"2021-10-01T12:15:19+02:00";519.9512939453125
"Ramya_room";"2021-10-01T12:15:21+02:00";519.974609375
"Ramya_room";"2021-10-01T12:15:23+02:00";520.080810546875
"Ramya_room";"2021-10-01T12:15:25+02:00";520.2808837890625
"Ramya_room";"2021-10-01T12:15:27+02:00";520.5107421875
"Ramya_room";"2021-10-01T12:15:29+02:00";519.9164428710938
"Ramya_room";"2021-10-01T12:15:31+02:00";519.4581298828125
"Ramya_room";"2021-10-01T12:15:33+02:00";519.2703857421875
"Ramya_room";"2021-10-01T12:15:35+02:00";519.1805419921875
"Ramya_room";"2021-10-01T12:15:37+02:00";519.3939819335938
"Ramya_room";"2021-10-01T12:15:39+02:00";518.6764526367188
"Ramya_room";"2021-10-01T12:15:41+02:00";518.4364013671875
"Ramya_room";"2021-10-01T12:15:43+02:00";518.3262329101562
"Ramya_room";"2021-10-01T12:15:45+02:00";517.73046875
"Ramya_room";"2021-10-01T12:15:47+02:00";517.9010009765625
"Ramya_room";"2021-10-01T12:15:49+02:00";517.8936157226562
"Ramya_room";"2021-10-01T12:15:51+02:00";517.6508178710938
"Ramya_room";"2021-10-01T12:15:53+02:00";518.2662963867188
"Ramya_room";"2021-10-01T12:15:55+02:00";518.641845703125
"Ramya_room";"2021-10-01T12:15:57+02:00";518.1764526367188
"Ramya_room";"2021-10-01T12:15:59+02:00";517.8875122070312
"Ramya_room";"2021-10-01T12:16:01+02:00";517.869140625
"Ramya_room";"2021-10-01T12:16:03+02:00";517.6011352539062
"Ramya_room";"2021-10-01T12:16:05+02:00";517.7283325195312
"Ramya_room";"2021-10-01T12:16:07+02:00";517.5692138671875
"Ramya_room";"2021-10-01T12:16:09+02:00";517.6455078125
"Ramya_room";"2021-10-01T12:16:11+02:00";517.822998046875
"Ramya_room";"2021-10-01T12:16:13+02:00";517.74755859375
"Ramya_room";"2021-10-01T12:16:15+02:00";517.6243286132812
"Ramya_room";"2021-10-01T12:16:17+02:00";517.3876342773438
"Ramya_room";"2021-10-01T12:16:19+02:00";517.1910400390625
"Ramya_room";"2021-10-01T12:16:21+02:00";517.7344360351562
"Ramya_room";"2021-10-01T12:16:23+02:00";517.892333984375
"Ramya_room";"2021-10-01T12:16:25+02:00";518.1358032226562
"Ramya_room";"2021-10-01T12:16:28+02:00";517.9976806640625
"Ramya_room";"2021-10-01T12:16:30+02:00";517.5426635742188
"Ramya_room";"2021-10-01T12:16:32+02:00";517.1571044921875
"Ramya_room";"2021-10-01T12:16:34+02:00";517.0966796875
"Ramya_room";"2021-10-01T12:16:36+02:00";516.0585327148438
"Ramya_room";"2021-10-01T12:16:38+02:00";514.9290771484375
"Ramya_room";"2021-10-01T12:16:40+02:00";514.2913818359375
"Ramya_room";"2021-10-01T12:16:42+02:00";513.4893798828125
"Ramya_room";"2021-10-01T12:16:44+02:00";513.6329956054688
"Ramya_room";"2021-10-01T12:16:46+02:00";513.1114501953125
"Ramya_room";"2021-10-01T12:16:48+02:00";513.2684326171875
"Ramya_room";"2021-10-01T12:16:50+02:00";513.2479248046875
"Ramya_room";"2021-10-01T12:16:52+02:00";513.8275756835938
"Ramya_room";"2021-10-01T12:16:54+02:00";513.3511962890625
"Ramya_room";"2021-10-01T12:16:56+02:00";513.3919677734375
"Ramya_room";"2021-10-01T12:16:58+02:00";513.2459106445312
"Ramya_room";"2021-10-01T12:17:00+02:00";512.4658203125
"Ramya_room";"2021-10-01T12:17:02+02:00";511.72869873046875
"Ramya_room";"2021-10-01T12:17:04+02:00";512.1521606445312
"Ramya_room";"2021-10-01T12:17:06+02:00";512.1532592773438
"Ramya_room";"2021-10-01T12:17:08+02:00";512.41796875
"Ramya_room";"2021-10-01T12:17:10+02:00";512.6989135742188
"Ramya_room";"2021-10-01T12:17:12+02:00";513.2949829101562
"Ramya_room";"2021-10-01T12:17:14+02:00";513.3843994140625
"Ramya_room";"2021-10-01T12:17:16+02:00";513.3560791015625
"Ramya_room";"2021-10-01T12:17:18+02:00";513.2653198242188
"Ramya_room";"2021-10-01T12:17:20+02:00";512.8040161132812
"Ramya_room";"2021-10-01T12:17:22+02:00";512.6613159179688
"Ramya_room";"2021-10-01T12:17:24+02:00";512.861083984375
"Ramya_room";"2021-10-01T12:17:26+02:00";512.615478515625
"Ramya_room";"2021-10-01T12:17:28+02:00";512.3792724609375
"Ramya_room";"2021-10-01T12:17:30+02:00";512.3319702148438
"Ramya_room";"2021-10-01T12:17:32+02:00";511.7500305175781
"Ramya_room";"2021-10-01T12:17:34+02:00";511.8823547363281
"Ramya_room";"2021-10-01T12:17:36+02:00";512.7357177734375
"Ramya_room";"2021-10-01T12:17:39+02:00";513.4742431640625
"Ramya_room";"2021-10-01T12:17:41+02:00";513.5494995117188
"Ramya_room";"2021-10-01T12:17:43+02:00";513.3363037109375
"Ramya_room";"2021-10-01T12:17:45+02:00";513.2554321289062
"Ramya_room";"2021-10-01T12:17:47+02:00";513.3736572265625
"Ramya_room";"2021-10-01T12:17:49+02:00";513.2174072265625
"Ramya_room";"2021-10-01T12:17:51+02:00";513.3526611328125
"Ramya_room";"2021-10-01T12:17:53+02:00";513.556396484375
"Ramya_room";"2021-10-01T12:17:55+02:00";513.6806640625
"Ramya_room";"2021-10-01T12:17:57+02:00";513.9842529296875
"Ramya_room";"2021-10-01T12:17:59+02:00";514.4334716796875
"Ramya_room";"2021-10-01T12:18:01+02:00";514.6505737304688
"Ramya_room";"2021-10-01T12:18:03+02:00";515.08837890625
"Ramya_room";"2021-10-01T12:18:05+02:00";514.8423461914062
"Ramya_room";"2021-10-01T12:18:07+02:00";515.3485717773438
"Ramya_room";"2021-10-01T12:18:09+02:00";515.3824462890625
"Ramya_room";"2021-10-01T12:18:11+02:00";515.1250610351562
"Ramya_room";"2021-10-01T12:18:13+02:00";514.32275390625
"Ramya_room";"2021-10-01T12:18:15+02:00";513.9851684570312
"Ramya_room";"2021-10-01T12:18:17+02:00";514.4354858398438
"Ramya_room";"2021-10-01T12:18:19+02:00";514.5850219726562
"Ramya_room";"2021-10-01T12:18:21+02:00";515.0714111328125
"Ramya_room";"2021-10-01T12:18:23+02:00";515.7127685546875
"Ramya_room";"2021-10-01T12:18:25+02:00";515.8024291992188
"Ramya_room";"2021-10-01T12:18:27+02:00";516.0029296875
"Ramya_room";"2021-10-01T12:18:29+02:00";516.1891479492188
"Ramya_room";"2021-10-01T12:18:31+02:00";516.9857788085938
"Ramya_room";"2021-10-01T12:18:33+02:00";516.2700805664062
"Ramya_room";"2021-10-01T12:18:35+02:00";515.752197265625
"Ramya_room";"2021-10-01T12:18:37+02:00";515.2764892578125
"Ramya_room";"2021-10-01T12:18:39+02:00";515.1505737304688
"Ramya_room";"2021-10-01T12:18:41+02:00";514.6770629882812
"Ramya_room";"2021-10-01T12:18:43+02:00";514.3917846679688
"Ramya_room";"2021-10-01T12:18:45+02:00";514.4562377929688
"Ramya_room";"2021-10-01T12:18:47+02:00";514.614501953125
"Ramya_room";"2021-10-01T12:18:50+02:00";514.385986328125
"Ramya_room";"2021-10-01T12:18:52+02:00";514.0855712890625
"Ramya_room";"2021-10-01T12:18:54+02:00";514.4328002929688
"Ramya_room";"2021-10-01T12:18:56+02:00";514.3757934570312
"Ramya_room";"2021-10-01T12:18:58+02:00";514.2249755859375
"Ramya_room";"2021-10-01T12:19:00+02:00";514.2913818359375
"Ramya_room";"2021-10-01T12:19:02+02:00";514.5941772460938
"Ramya_room";"2021-10-01T12:19:04+02:00";514.3653564453125
"Ramya_room";"2021-10-01T12:19:06+02:00";514.2343139648438
"Ramya_room";"2021-10-01T12:19:08+02:00";514.1920776367188
"Ramya_room";"2021-10-01T12:19:10+02:00";513.9408569335938
"Ramya_room";"2021-10-01T12:19:12+02:00";514.2716064453125
"Ramya_room";"2021-10-01T12:19:14+02:00";514.574462890625
"Ramya_room";"2021-10-01T12:19:16+02:00";514.3472900390625
"Ramya_room";"2021-10-01T12:19:18+02:00";514.2456665039062
"Ramya_room";"2021-10-01T12:19:20+02:00";514.2518310546875
"Ramya_room";"2021-10-01T12:19:22+02:00";514.0150756835938
"Ramya_room";"2021-10-01T12:19:24+02:00";514.1281127929688
"Ramya_room";"2021-10-01T12:19:26+02:00";514.9201049804688
"Ramya_room";"2021-10-01T12:19:28+02:00";514.6737060546875
"Ramya_room";"2021-10-01T12:19:30+02:00";515.1995239257812
"Ramya_room";"2021-10-01T12:19:32+02:00";515.4155883789062
"Ramya_room";"2021-10-01T12:19:34+02:00";515.4483032226562
"Ramya_room";"2021-10-01T12:19:36+02:00";516.011962890625
"Ramya_room";"2021-10-01T12:19:38+02:00";516.528076171875
"Ramya_room";"2021-10-01T12:19:40+02:00";516.3381958007812
"Ramya_room";"2021-10-01T12:19:42+02:00";516.4851684570312
"Ramya_room";"2021-10-01T12:19:44+02:00";515.65625
"Ramya_room";"2021-10-01T12:19:46+02:00";515.3809814453125
"Ramya_room";"2021-10-01T12:19:48+02:00";515.4951782226562
"Ramya_room";"2021-10-01T12:19:50+02:00";515.4992065429688
"Ramya_room";"2021-10-01T12:19:52+02:00";515.7713012695312
"Ramya_room";"2021-10-01T12:19:54+02:00";515.5225830078125
"Ramya_room";"2021-10-01T12:19:56+02:00";515.1546630859375
"Ramya_room";"2021-10-01T12:19:58+02:00";514.7267456054688
"Ramya_room";"2021-10-01T12:20:01+02:00";514.7998657226562
"Ramya_room";"2021-10-01T12:20:03+02:00";515.3920288085938
"Ramya_room";"2021-10-01T12:20:05+02:00";516.0677490234375
"Ramya_room";"2021-10-01T12:20:07+02:00";515.21875
"Ramya_room";"2021-10-01T12:20:09+02:00";514.8341674804688
"Ramya_room";"2021-10-01T12:20:11+02:00";514.5426635742188
"Ramya_room";"2021-10-01T12:20:13+02:00";513.9011840820312
"Ramya_room";"2021-10-01T12:20:15+02:00";513.204345703125
"Ramya_room";"2021-10-01T12:20:17+02:00";513.120849609375
"Ramya_room";"2021-10-01T12:20:19+02:00";512.7313232421875
"Ramya_room";"2021-10-01T12:20:21+02:00";512.1700439453125
"Ramya_room";"2021-10-01T12:20:23+02:00";513.2227172851562
"Ramya_room";"2021-10-01T12:20:25+02:00";513.55078125
"Ramya_room";"2021-10-01T12:20:27+02:00";513.2599487304688
"Ramya_room";"2021-10-01T12:20:29+02:00";513.094970703125
"Ramya_room";"2021-10-01T12:20:31+02:00";512.467529296875
"Ramya_room";"2021-10-01T12:20:33+02:00";512.1267700195312
"Ramya_room";"2021-10-01T12:20:35+02:00";511.6711730957031
"Ramya_room";"2021-10-01T12:20:37+02:00";512.267333984375
"Ramya_room";"2021-10-01T12:20:39+02:00";512.4776000976562
"Ramya_room";"2021-10-01T12:20:41+02:00";512.46142578125
"Ramya_room";"2021-10-01T12:20:43+02:00";511.7438659667969
"Ramya_room";"2021-10-01T12:20:45+02:00";511.4547119140625
"Ramya_room";"2021-10-01T12:20:47+02:00";511.09027099609375
"Ramya_room";"2021-10-01T12:20:49+02:00";511.3493347167969
"Ramya_room";"2021-10-01T12:20:51+02:00";511.361572265625
"Ramya_room";"2021-10-01T12:20:53+02:00";511.51373291015625
"Ramya_room";"2021-10-01T12:20:55+02:00";511.6073913574219
"Ramya_room";"2021-10-01T12:20:57+02:00";511.462890625
"Ramya_room";"2021-10-01T12:20:59+02:00";511.9134521484375
"Ramya_room";"2021-10-01T12:21:01+02:00";512.1675415039062
"Ramya_room";"2021-10-01T12:21:03+02:00";512.159423828125
"Ramya_room";"2021-10-01T12:21:05+02:00";512.0850830078125
"Ramya_room";"2021-10-01T12:21:07+02:00";512.4650268554688
"Ramya_room";"2021-10-01T12:21:09+02:00";512.8175048828125
"Ramya_room";"2021-10-01T12:21:11+02:00";513.6554565429688
"Ramya_room";"2021-10-01T12:21:13+02:00";514.7406005859375
"Ramya_room";"2021-10-01T12:21:15+02:00";515.4583740234375
"Ramya_room";"2021-10-01T12:21:18+02:00";515.4774780273438
"Ramya_room";"2021-10-01T12:21:20+02:00";514.3956909179688
"Ramya_room";"2021-10-01T12:21:22+02:00";513.8995361328125
"Ramya_room";"2021-10-01T12:21:24+02:00";514.0855712890625
"Ramya_room";"2021-10-01T12:21:26+02:00";514.7681884765625
"Ramya_room";"2021-10-01T12:21:28+02:00";514.7711791992188
"Ramya_room";"2021-10-01T12:21:30+02:00";514.795654296875
"Ramya_room";"2021-10-01T12:21:32+02:00";515.1280517578125
"Ramya_room";"2021-10-01T12:21:34+02:00";515.0912475585938
"Ramya_room";"2021-10-01T12:21:36+02:00";515.9118041992188
"Ramya_room";"2021-10-01T12:21:38+02:00";515.3652954101562
"Ramya_room";"2021-10-01T12:21:40+02:00";515.7547607421875
"Ramya_room";"2021-10-01T12:21:42+02:00";515.6759643554688
"Ramya_room";"2021-10-01T12:21:44+02:00";515.5079956054688
"Ramya_room";"2021-10-01T12:21:46+02:00";515.1076049804688
"Ramya_room";"2021-10-01T12:21:48+02:00";514.2445678710938
"Ramya_room";"2021-10-01T12:21:50+02:00";513.7396240234375
"Ramya_room";"2021-10-01T12:21:52+02:00";514.1575317382812
"Ramya_room";"2021-10-01T12:21:54+02:00";513.5623168945312
"Ramya_room";"2021-10-01T12:21:56+02:00";513.6438598632812
"Ramya_room";"2021-10-01T12:21:58+02:00";513.4578247070312
"Ramya_room";"2021-10-01T12:22:00+02:00";513.5919189453125
"Ramya_room";"2021-10-01T12:22:02+02:00";512.8521118164062
"Ramya_room";"2021-10-01T12:22:04+02:00";513.0733642578125
"Ramya_room";"2021-10-01T12:22:06+02:00";512.842529296875
"Ramya_room";"2021-10-01T12:22:08+02:00";513.3377075195312
"Ramya_room";"2021-10-01T12:22:10+02:00";512.9443969726562
"Ramya_room";"2021-10-01T12:22:12+02:00";512.8751220703125
"Ramya_room";"2021-10-01T12:22:14+02:00";512.7259521484375
"Ramya_room";"2021-10-01T12:22:16+02:00";513.0029907226562
"Ramya_room";"2021-10-01T12:22:18+02:00";513.3077392578125
"Ramya_room";"2021-10-01T12:22:20+02:00";513.7286376953125
"Ramya_room";"2021-10-01T12:22:22+02:00";513.68896484375
"Ramya_room";"2021-10-01T12:22:24+02:00";513.9630737304688
"Ramya_room";"2021-10-01T12:22:26+02:00";514.4248657226562
"Ramya_room";"2021-10-01T12:22:28+02:00";514.4717407226562
"Ramya_room";"2021-10-01T12:22:30+02:00";514.9306030273438
"Ramya_room";"2021-10-01T12:22:33+02:00";515.3017578125
"Ramya_room";"2021-10-01T12:22:35+02:00";515.6477661132812
"Ramya_room";"2021-10-01T12:22:37+02:00";516.0033569335938
"Ramya_room";"2021-10-01T12:22:39+02:00";516.5802612304688
"Ramya_room";"2021-10-01T12:22:41+02:00";516.7230834960938
"Ramya_room";"2021-10-01T12:22:43+02:00";516.4326171875
"Ramya_room";"2021-10-01T12:22:45+02:00";516.8712158203125
"Ramya_room";"2021-10-01T12:22:47+02:00";517.4672241210938
"Ramya_room";"2021-10-01T12:22:49+02:00";517.2596435546875
"Ramya_room";"2021-10-01T12:22:51+02:00";517.3644409179688
"Ramya_room";"2021-10-01T12:22:53+02:00";517.4482421875
"Ramya_room";"2021-10-01T12:22:55+02:00";517.02099609375
"Ramya_room";"2021-10-01T12:22:57+02:00";516.72314453125
"Ramya_room";"2021-10-01T12:22:59+02:00";517.00537109375
"Ramya_room";"2021-10-01T12:23:01+02:00";516.6905517578125
"Ramya_room";"2021-10-01T12:23:03+02:00";516.53076171875
"Ramya_room";"2021-10-01T12:23:05+02:00";516.8040771484375
"Ramya_room";"2021-10-01T12:23:07+02:00";517.1849365234375
"Ramya_room";"2021-10-01T12:23:09+02:00";516.701416015625
"Ramya_room";"2021-10-01T12:23:11+02:00";516.4750366210938
"Ramya_room";"2021-10-01T12:23:13+02:00";516.322021484375
"Ramya_room";"2021-10-01T12:23:15+02:00";516.2962036132812
"Ramya_room";"2021-10-01T12:23:17+02:00";516.0922241210938
"Ramya_room";"2021-10-01T12:23:19+02:00";515.930419921875
"Ramya_room";"2021-10-01T12:23:21+02:00";515.3289794921875
"Ramya_room";"2021-10-01T12:23:23+02:00";515.5518798828125
"Ramya_room";"2021-10-01T12:23:25+02:00";515.3954467773438
"Ramya_room";"2021-10-01T12:23:27+02:00";515.61572265625
"Ramya_room";"2021-10-01T12:23:29+02:00";515.513671875
"Ramya_room";"2021-10-01T12:23:31+02:00";515.2615356445312
"Ramya_room";"2021-10-01T12:23:33+02:00";514.955078125
"Ramya_room";"2021-10-01T12:23:35+02:00";515.4592895507812
"Ramya_room";"2021-10-01T12:23:37+02:00";516.1641845703125
"Ramya_room";"2021-10-01T12:23:39+02:00";516.6748657226562
"Ramya_room";"2021-10-01T12:23:41+02:00";516.8871459960938
"Ramya_room";"2021-10-01T12:23:43+02:00";516.9148559570312
"Ramya_room";"2021-10-01T12:23:45+02:00";517.0352783203125
"Ramya_room";"2021-10-01T12:23:47+02:00";516.9026489257812
"Ramya_room";"2021-10-01T12:23:50+02:00";516.8027954101562
