"Series";"Time";"Value"
"Raspi_05";"2021-10-04T15:04:24+02:00";546.421630859375
"Raspi_05";"2021-10-04T15:04:26+02:00";546.0376586914062
"Raspi_05";"2021-10-04T15:04:28+02:00";545.9025268554688
"Raspi_05";"2021-10-04T15:04:30+02:00";545.96142578125
"Raspi_05";"2021-10-04T15:04:32+02:00";546.2887573242188
"Raspi_05";"2021-10-04T15:04:34+02:00";547.0501098632812
"Raspi_05";"2021-10-04T15:04:36+02:00";546.6483764648438
"Raspi_05";"2021-10-04T15:04:38+02:00";546.3615112304688
"Raspi_05";"2021-10-04T15:04:40+02:00";546.5905151367188
"Raspi_05";"2021-10-04T15:04:42+02:00";546.7330322265625
"Raspi_05";"2021-10-04T15:04:45+02:00";546.7271118164062
"Raspi_05";"2021-10-04T15:04:47+02:00";546.7978515625
"Raspi_05";"2021-10-04T15:04:49+02:00";546.6830444335938
"Raspi_05";"2021-10-04T15:04:51+02:00";546.8080444335938
"Raspi_05";"2021-10-04T15:04:53+02:00";546.8023071289062
"Raspi_05";"2021-10-04T15:04:55+02:00";546.997802734375
"Raspi_05";"2021-10-04T15:04:57+02:00";546.8162231445312
"Raspi_05";"2021-10-04T15:04:59+02:00";546.152099609375
"Raspi_05";"2021-10-04T15:05:01+02:00";545.5091552734375
"Raspi_05";"2021-10-04T15:05:03+02:00";545.5126953125
"Raspi_05";"2021-10-04T15:05:06+02:00";545.4710693359375
"Raspi_05";"2021-10-04T15:05:08+02:00";545.0248413085938
"Raspi_05";"2021-10-04T15:05:10+02:00";543.8389282226562
"Raspi_05";"2021-10-04T15:05:12+02:00";543.6680297851562
"Raspi_05";"2021-10-04T15:05:14+02:00";543.37451171875
"Raspi_05";"2021-10-04T15:05:16+02:00";543.029052734375
"Raspi_05";"2021-10-04T15:05:18+02:00";542.7113647460938
"Raspi_05";"2021-10-04T15:05:20+02:00";542.2391357421875
"Raspi_05";"2021-10-04T15:05:22+02:00";541.4229736328125
"Raspi_05";"2021-10-04T15:05:25+02:00";540.4866943359375
"Raspi_05";"2021-10-04T15:05:27+02:00";540.8123168945312
"Raspi_05";"2021-10-04T15:05:29+02:00";540.5584716796875
"Raspi_05";"2021-10-04T15:05:31+02:00";540.9436645507812
"Raspi_05";"2021-10-04T15:05:33+02:00";539.820068359375
"Raspi_05";"2021-10-04T15:05:35+02:00";539.6481323242188
"Raspi_05";"2021-10-04T15:05:37+02:00";539.63427734375
"Raspi_05";"2021-10-04T15:05:39+02:00";539.539794921875
"Raspi_05";"2021-10-04T15:05:41+02:00";539.4000244140625
"Raspi_05";"2021-10-04T15:05:43+02:00";538.8720703125
"Raspi_05";"2021-10-04T15:05:46+02:00";538.960205078125
"Raspi_05";"2021-10-04T15:05:48+02:00";538.6895751953125
"Raspi_05";"2021-10-04T15:05:50+02:00";538.85791015625
"Raspi_05";"2021-10-04T15:05:52+02:00";538.3436279296875
"Raspi_05";"2021-10-04T15:05:54+02:00";538.4358520507812
"Raspi_05";"2021-10-04T15:05:56+02:00";539.0492553710938
"Raspi_05";"2021-10-04T15:05:58+02:00";538.8855590820312
"Raspi_05";"2021-10-04T15:06:00+02:00";540.1719360351562
"Raspi_05";"2021-10-04T15:06:02+02:00";540.0149536132812
"Raspi_05";"2021-10-04T15:06:04+02:00";539.9296264648438
"Raspi_05";"2021-10-04T15:06:07+02:00";539.8800659179688
"Raspi_05";"2021-10-04T15:06:09+02:00";539.6563110351562
"Raspi_05";"2021-10-04T15:06:11+02:00";539.6923217773438
"Raspi_05";"2021-10-04T15:06:13+02:00";539.23876953125
"Raspi_05";"2021-10-04T15:06:15+02:00";538.9850463867188
"Raspi_05";"2021-10-04T15:06:17+02:00";539.0322875976562
"Raspi_05";"2021-10-04T15:06:19+02:00";537.9761962890625
"Raspi_05";"2021-10-04T15:06:21+02:00";537.8363647460938
"Raspi_05";"2021-10-04T15:06:23+02:00";537.6432495117188
"Raspi_05";"2021-10-04T15:06:26+02:00";538.0858154296875
"Raspi_05";"2021-10-04T15:06:28+02:00";537.8585815429688
"Raspi_05";"2021-10-04T15:06:30+02:00";537.9830932617188
"Raspi_05";"2021-10-04T15:06:32+02:00";537.0664672851562
"Raspi_05";"2021-10-04T15:06:34+02:00";536.6018676757812
"Raspi_05";"2021-10-04T15:06:36+02:00";536.6708984375
"Raspi_05";"2021-10-04T15:06:38+02:00";537.7703247070312
"Raspi_05";"2021-10-04T15:06:40+02:00";538.6641845703125
"Raspi_05";"2021-10-04T15:06:42+02:00";538.369384765625
"Raspi_05";"2021-10-04T15:06:44+02:00";537.8824462890625
"Raspi_05";"2021-10-04T15:06:47+02:00";537.7971801757812
"Raspi_05";"2021-10-04T15:06:49+02:00";538.2574462890625
"Raspi_05";"2021-10-04T15:06:51+02:00";538.096923828125
"Raspi_05";"2021-10-04T15:06:53+02:00";538.2139892578125
"Raspi_05";"2021-10-04T15:06:55+02:00";537.82763671875
"Raspi_05";"2021-10-04T15:06:57+02:00";537.1057739257812
"Raspi_05";"2021-10-04T15:06:59+02:00";536.3389892578125
"Raspi_05";"2021-10-04T15:07:01+02:00";536.2454223632812
"Raspi_05";"2021-10-04T15:07:03+02:00";535.981201171875
"Raspi_05";"2021-10-04T15:07:05+02:00";535.0922241210938
"Raspi_05";"2021-10-04T15:07:08+02:00";534.04638671875
"Raspi_05";"2021-10-04T15:07:10+02:00";534.2059936523438
"Raspi_05";"2021-10-04T15:07:12+02:00";533.5776977539062
"Raspi_05";"2021-10-04T15:07:14+02:00";533.1756591796875
"Raspi_05";"2021-10-04T15:07:16+02:00";533.3045654296875
"Raspi_05";"2021-10-04T15:07:18+02:00";533.05078125
"Raspi_05";"2021-10-04T15:07:20+02:00";532.3125
"Raspi_05";"2021-10-04T15:07:22+02:00";532.2342529296875
"Raspi_05";"2021-10-04T15:07:24+02:00";531.4420166015625
"Raspi_05";"2021-10-04T15:07:27+02:00";531.277099609375
"Raspi_05";"2021-10-04T15:07:29+02:00";531.0029907226562
"Raspi_05";"2021-10-04T15:07:31+02:00";530.9309692382812
"Raspi_05";"2021-10-04T15:07:33+02:00";531.277099609375
"Raspi_05";"2021-10-04T15:07:35+02:00";531.0528564453125
"Raspi_05";"2021-10-04T15:07:37+02:00";531.1224365234375
"Raspi_05";"2021-10-04T15:07:39+02:00";530.8242797851562
"Raspi_05";"2021-10-04T15:07:41+02:00";530.9287109375
"Raspi_05";"2021-10-04T15:07:43+02:00";530.588623046875
"Raspi_05";"2021-10-04T15:07:45+02:00";530.36865234375
"Raspi_05";"2021-10-04T15:07:48+02:00";529.3004760742188
"Raspi_05";"2021-10-04T15:07:50+02:00";529.184326171875
"Raspi_05";"2021-10-04T15:07:52+02:00";528.9857788085938
"Raspi_05";"2021-10-04T15:07:54+02:00";529.3308715820312
"Raspi_05";"2021-10-04T15:07:56+02:00";530.1004638671875
"Raspi_05";"2021-10-04T15:07:58+02:00";530.9271850585938
"Raspi_05";"2021-10-04T15:08:00+02:00";530.9874267578125
"Raspi_05";"2021-10-04T15:08:02+02:00";531.0777587890625
"Raspi_05";"2021-10-04T15:08:04+02:00";530.6588745117188
"Raspi_05";"2021-10-04T15:08:07+02:00";531.0587768554688
"Raspi_05";"2021-10-04T15:08:09+02:00";531.0150756835938
"Raspi_05";"2021-10-04T15:08:11+02:00";530.9674072265625
"Raspi_05";"2021-10-04T15:08:13+02:00";530.6959838867188
"Raspi_05";"2021-10-04T15:08:15+02:00";529.8573608398438
"Raspi_05";"2021-10-04T15:08:17+02:00";529.6121826171875
"Raspi_05";"2021-10-04T15:08:19+02:00";529.5300903320312
"Raspi_05";"2021-10-04T15:08:21+02:00";529.5886840820312
"Raspi_05";"2021-10-04T15:08:23+02:00";528.8530883789062
"Raspi_05";"2021-10-04T15:08:25+02:00";529.161376953125
"Raspi_05";"2021-10-04T15:08:28+02:00";529.5238037109375
"Raspi_05";"2021-10-04T15:08:30+02:00";529.447998046875
"Raspi_05";"2021-10-04T15:08:32+02:00";529.8878173828125
"Raspi_05";"2021-10-04T15:08:34+02:00";529.2987060546875
"Raspi_05";"2021-10-04T15:08:36+02:00";529.7281494140625
"Raspi_05";"2021-10-04T15:08:38+02:00";529.53857421875
"Raspi_05";"2021-10-04T15:08:40+02:00";529.9596557617188
"Raspi_05";"2021-10-04T15:08:42+02:00";529.9136352539062
"Raspi_05";"2021-10-04T15:08:44+02:00";529.7384033203125
"Raspi_05";"2021-10-04T15:08:47+02:00";529.1952514648438
"Raspi_05";"2021-10-04T15:08:49+02:00";528.9329833984375
"Raspi_05";"2021-10-04T15:08:51+02:00";528.8388671875
"Raspi_05";"2021-10-04T15:08:53+02:00";528.6253051757812
"Raspi_05";"2021-10-04T15:08:55+02:00";528.82568359375
"Raspi_05";"2021-10-04T15:08:57+02:00";528.9822998046875
"Raspi_05";"2021-10-04T15:08:59+02:00";528.961669921875
"Raspi_05";"2021-10-04T15:09:01+02:00";529.3038330078125
"Raspi_05";"2021-10-04T15:09:03+02:00";529.578369140625
"Raspi_05";"2021-10-04T15:09:05+02:00";529.340576171875
"Raspi_05";"2021-10-04T15:09:08+02:00";529.3969116210938
"Raspi_05";"2021-10-04T15:09:10+02:00";527.9737548828125
"Raspi_05";"2021-10-04T15:09:12+02:00";527.6582641601562
"Raspi_05";"2021-10-04T15:09:14+02:00";528.04150390625
"Raspi_05";"2021-10-04T15:09:16+02:00";527.633544921875
"Raspi_05";"2021-10-04T15:09:18+02:00";527.2245483398438
"Raspi_05";"2021-10-04T15:09:20+02:00";527.7612915039062
"Raspi_05";"2021-10-04T15:09:22+02:00";528.0225219726562
"Raspi_05";"2021-10-04T15:09:24+02:00";528.4440307617188
"Raspi_05";"2021-10-04T15:09:26+02:00";528.6968994140625
"Raspi_05";"2021-10-04T15:09:29+02:00";528.5862426757812
"Raspi_05";"2021-10-04T15:09:31+02:00";528.3538208007812
"Raspi_05";"2021-10-04T15:09:33+02:00";527.9542236328125
"Raspi_05";"2021-10-04T15:09:35+02:00";527.1723022460938
"Raspi_05";"2021-10-04T15:09:37+02:00";528.1487426757812
"Raspi_05";"2021-10-04T15:09:39+02:00";528.8760986328125
"Raspi_05";"2021-10-04T15:09:41+02:00";529.2487182617188
"Raspi_05";"2021-10-04T15:09:43+02:00";529.2476196289062
"Raspi_05";"2021-10-04T15:09:45+02:00";529.216552734375
"Raspi_05";"2021-10-04T15:09:48+02:00";529.0621337890625
"Raspi_05";"2021-10-04T15:09:50+02:00";529.0391235351562
"Raspi_05";"2021-10-04T15:09:52+02:00";528.232666015625
"Raspi_05";"2021-10-04T15:09:54+02:00";527.3448486328125
"Raspi_05";"2021-10-04T15:09:56+02:00";526.5618896484375
"Raspi_05";"2021-10-04T15:09:58+02:00";525.85205078125
"Raspi_05";"2021-10-04T15:10:00+02:00";525.6334228515625
"Raspi_05";"2021-10-04T15:10:02+02:00";525.4219360351562
"Raspi_05";"2021-10-04T15:10:04+02:00";524.3147583007812
"Raspi_05";"2021-10-04T15:10:06+02:00";524.2263793945312
"Raspi_05";"2021-10-04T15:10:09+02:00";523.6817626953125
"Raspi_05";"2021-10-04T15:10:11+02:00";522.3116455078125
"Raspi_05";"2021-10-04T15:10:13+02:00";521.842529296875
"Raspi_05";"2021-10-04T15:10:15+02:00";521.0734252929688
"Raspi_05";"2021-10-04T15:10:17+02:00";520.942626953125
"Raspi_05";"2021-10-04T15:10:19+02:00";520.3871459960938
"Raspi_05";"2021-10-04T15:10:21+02:00";520.0006103515625
"Raspi_05";"2021-10-04T15:10:23+02:00";519.748779296875
"Raspi_05";"2021-10-04T15:10:25+02:00";519.106201171875
"Raspi_05";"2021-10-04T15:10:27+02:00";519.25927734375
"Raspi_05";"2021-10-04T15:10:30+02:00";518.8068237304688
"Raspi_05";"2021-10-04T15:10:32+02:00";519.140869140625
"Raspi_05";"2021-10-04T15:10:34+02:00";518.9786987304688
"Raspi_05";"2021-10-04T15:10:36+02:00";518.3153076171875
"Raspi_05";"2021-10-04T15:10:38+02:00";517.5791015625
"Raspi_05";"2021-10-04T15:10:40+02:00";517.6431884765625
"Raspi_05";"2021-10-04T15:10:42+02:00";517.4102172851562
"Raspi_05";"2021-10-04T15:10:44+02:00";517.1198120117188
"Raspi_05";"2021-10-04T15:10:46+02:00";517.3508911132812
"Raspi_05";"2021-10-04T15:10:49+02:00";517.3507080078125
"Raspi_05";"2021-10-04T15:10:51+02:00";517.2937622070312
"Raspi_05";"2021-10-04T15:10:53+02:00";517.4400024414062
"Raspi_05";"2021-10-04T15:10:55+02:00";516.9552612304688
"Raspi_05";"2021-10-04T15:10:57+02:00";516.9231567382812
"Raspi_05";"2021-10-04T15:10:59+02:00";516.5279541015625
"Raspi_05";"2021-10-04T15:11:01+02:00";516.2308349609375
"Raspi_05";"2021-10-04T15:11:03+02:00";516.21044921875
"Raspi_05";"2021-10-04T15:11:05+02:00";516.0846557617188
"Raspi_05";"2021-10-04T15:11:07+02:00";515.949951171875
"Raspi_05";"2021-10-04T15:11:10+02:00";515.9750366210938
"Raspi_05";"2021-10-04T15:11:12+02:00";515.75830078125
"Raspi_05";"2021-10-04T15:11:14+02:00";515.4885864257812
"Raspi_05";"2021-10-04T15:11:16+02:00";515.4017944335938
"Raspi_05";"2021-10-04T15:11:18+02:00";515.6323852539062
"Raspi_05";"2021-10-04T15:11:20+02:00";515.7078247070312
"Raspi_05";"2021-10-04T15:11:22+02:00";515.9156494140625
"Raspi_05";"2021-10-04T15:11:24+02:00";515.2648315429688
"Raspi_05";"2021-10-04T15:11:26+02:00";515.2145385742188
"Raspi_05";"2021-10-04T15:11:28+02:00";514.46337890625
"Raspi_05";"2021-10-04T15:11:31+02:00";514.8379516601562
"Raspi_05";"2021-10-04T15:11:33+02:00";515.2900390625
"Raspi_05";"2021-10-04T15:11:35+02:00";515.315185546875
"Raspi_05";"2021-10-04T15:11:37+02:00";515.6075439453125
"Raspi_05";"2021-10-04T15:11:39+02:00";515.8198852539062
"Raspi_05";"2021-10-04T15:11:41+02:00";515.9730224609375
"Raspi_05";"2021-10-04T15:11:43+02:00";516.40478515625
"Raspi_05";"2021-10-04T15:11:45+02:00";517.0401000976562
"Raspi_05";"2021-10-04T15:11:47+02:00";516.7931518554688
"Raspi_05";"2021-10-04T15:11:50+02:00";517.181640625
"Raspi_05";"2021-10-04T15:11:52+02:00";517.2822265625
"Raspi_05";"2021-10-04T15:11:54+02:00";516.9049072265625
"Raspi_05";"2021-10-04T15:11:56+02:00";517.2019653320312
"Raspi_05";"2021-10-04T15:11:58+02:00";516.4638671875
"Raspi_05";"2021-10-04T15:12:00+02:00";516.1988525390625
"Raspi_05";"2021-10-04T15:12:02+02:00";516.4848022460938
"Raspi_05";"2021-10-04T15:12:04+02:00";516.3545532226562
"Raspi_05";"2021-10-04T15:12:06+02:00";516.6881103515625
"Raspi_05";"2021-10-04T15:12:08+02:00";516.7796630859375
"Raspi_05";"2021-10-04T15:12:11+02:00";517.1040649414062
"Raspi_05";"2021-10-04T15:12:13+02:00";517.5155029296875
"Raspi_05";"2021-10-04T15:12:15+02:00";517.8195190429688
"Raspi_05";"2021-10-04T15:12:17+02:00";517.8929443359375
"Raspi_05";"2021-10-04T15:12:19+02:00";518.3594360351562
"Raspi_05";"2021-10-04T15:12:21+02:00";518.3775634765625
"Raspi_05";"2021-10-04T15:12:23+02:00";518.2472534179688
"Raspi_05";"2021-10-04T15:12:25+02:00";518.5120239257812
"Raspi_05";"2021-10-04T15:12:27+02:00";518.6361694335938
"Raspi_05";"2021-10-04T15:12:29+02:00";517.7805786132812
"Raspi_05";"2021-10-04T15:12:32+02:00";517.9429931640625
"Raspi_05";"2021-10-04T15:12:34+02:00";517.5703735351562
"Raspi_05";"2021-10-04T15:12:36+02:00";517.1680297851562
"Raspi_05";"2021-10-04T15:12:38+02:00";516.7588500976562
"Raspi_05";"2021-10-04T15:12:40+02:00";516.1760864257812
"Raspi_05";"2021-10-04T15:12:42+02:00";515.858642578125
"Raspi_05";"2021-10-04T15:12:44+02:00";516.0733642578125
"Raspi_05";"2021-10-04T15:12:46+02:00";515.3698120117188
"Raspi_05";"2021-10-04T15:12:48+02:00";515.1939697265625
"Raspi_05";"2021-10-04T15:12:51+02:00";515.26708984375
"Raspi_05";"2021-10-04T15:12:53+02:00";515.3837280273438
"Raspi_05";"2021-10-04T15:12:55+02:00";514.90869140625
"Raspi_05";"2021-10-04T15:12:57+02:00";514.6986083984375
"Raspi_05";"2021-10-04T15:12:59+02:00";514.8241577148438
"Raspi_05";"2021-10-04T15:13:01+02:00";514.3424682617188
"Raspi_05";"2021-10-04T15:13:03+02:00";514.3287353515625
"Raspi_05";"2021-10-04T15:13:05+02:00";514.869873046875
"Raspi_05";"2021-10-04T15:13:07+02:00";515.2672729492188
"Raspi_05";"2021-10-04T15:13:09+02:00";515.0320434570312
"Raspi_05";"2021-10-04T15:13:12+02:00";514.8927001953125
"Raspi_05";"2021-10-04T15:13:14+02:00";514.9772338867188
"Raspi_05";"2021-10-04T15:13:16+02:00";514.7145385742188
"Raspi_05";"2021-10-04T15:13:18+02:00";514.5958862304688
"Raspi_05";"2021-10-04T15:13:20+02:00";513.986328125
"Raspi_05";"2021-10-04T15:13:22+02:00";513.5367431640625
"Raspi_05";"2021-10-04T15:13:24+02:00";512.9937744140625
"Raspi_05";"2021-10-04T15:13:26+02:00";513.717041015625
"Raspi_05";"2021-10-04T15:13:28+02:00";514.0274047851562
"Raspi_05";"2021-10-04T15:13:31+02:00";514.2921752929688
"Raspi_05";"2021-10-04T15:13:33+02:00";514.8309936523438
"Raspi_05";"2021-10-04T15:13:35+02:00";514.3607177734375
"Raspi_05";"2021-10-04T15:13:37+02:00";514.3173217773438
"Raspi_05";"2021-10-04T15:13:39+02:00";514.0433959960938
"Raspi_05";"2021-10-04T15:13:41+02:00";514.28759765625
"Raspi_05";"2021-10-04T15:13:43+02:00";514.502197265625
"Raspi_05";"2021-10-04T15:13:45+02:00";514.4359741210938
"Raspi_05";"2021-10-04T15:13:47+02:00";513.974853515625
"Raspi_05";"2021-10-04T15:13:49+02:00";514.10498046875
"Raspi_05";"2021-10-04T15:13:52+02:00";514.2168579101562
"Raspi_05";"2021-10-04T15:13:54+02:00";514.0684814453125
"Raspi_05";"2021-10-04T15:13:56+02:00";513.876708984375
"Raspi_05";"2021-10-04T15:13:58+02:00";513.7307739257812
"Raspi_05";"2021-10-04T15:14:00+02:00";513.5003051757812
"Raspi_05";"2021-10-04T15:14:02+02:00";513.4569702148438
"Raspi_05";"2021-10-04T15:14:04+02:00";512.726806640625
"Raspi_05";"2021-10-04T15:14:06+02:00";512.7063598632812
"Raspi_05";"2021-10-04T15:14:08+02:00";512.471435546875
"Raspi_05";"2021-10-04T15:14:11+02:00";512.2684326171875
"Raspi_05";"2021-10-04T15:14:13+02:00";511.94683837890625
"Raspi_05";"2021-10-04T15:14:15+02:00";511.91033935546875
"Raspi_05";"2021-10-04T15:14:17+02:00";511.3859558105469
"Raspi_05";"2021-10-04T15:14:19+02:00";511.3105773925781
"Raspi_05";"2021-10-04T15:14:21+02:00";511.06005859375
"Raspi_05";"2021-10-04T15:14:23+02:00";510.955322265625
"Raspi_05";"2021-10-04T15:14:25+02:00";510.57452392578125
"Raspi_05";"2021-10-04T15:14:27+02:00";509.9273986816406
"Raspi_05";"2021-10-04T15:14:29+02:00";509.21893310546875
"Raspi_05";"2021-10-04T15:14:32+02:00";508.68145751953125
"Raspi_05";"2021-10-04T15:14:34+02:00";508.6474304199219
"Raspi_05";"2021-10-04T15:14:36+02:00";508.9752502441406
"Raspi_05";"2021-10-04T15:14:38+02:00";508.90460205078125
"Raspi_05";"2021-10-04T15:14:40+02:00";509.2052307128906
"Raspi_05";"2021-10-04T15:14:42+02:00";509.5398864746094
"Raspi_05";"2021-10-04T15:14:44+02:00";509.5353698730469
"Raspi_05";"2021-10-04T15:14:46+02:00";509.5220031738281
"Raspi_05";"2021-10-04T15:14:48+02:00";509.4761657714844
"Raspi_05";"2021-10-04T15:14:50+02:00";509.9091796875
"Raspi_05";"2021-10-04T15:14:53+02:00";509.9729309082031
"Raspi_05";"2021-10-04T15:14:55+02:00";510.4239807128906
"Raspi_05";"2021-10-04T15:14:57+02:00";510.1371154785156
"Raspi_05";"2021-10-04T15:14:59+02:00";510.5812683105469
"Raspi_05";"2021-10-04T15:15:01+02:00";510.749755859375
"Raspi_05";"2021-10-04T15:15:03+02:00";510.6723937988281
"Raspi_05";"2021-10-04T15:15:05+02:00";510.4490966796875
"Raspi_05";"2021-10-04T15:15:07+02:00";510.4400634765625
"Raspi_05";"2021-10-04T15:15:09+02:00";510.82989501953125
"Raspi_05";"2021-10-04T15:15:12+02:00";510.06182861328125
"Raspi_05";"2021-10-04T15:15:14+02:00";509.9478759765625
"Raspi_05";"2021-10-04T15:15:16+02:00";510.29864501953125
"Raspi_05";"2021-10-04T15:15:18+02:00";510.08209228515625
"Raspi_05";"2021-10-04T15:15:20+02:00";509.1187438964844
"Raspi_05";"2021-10-04T15:15:22+02:00";509.6490783691406
"Raspi_05";"2021-10-04T15:15:24+02:00";510.1092529296875
"Raspi_05";"2021-10-04T15:15:26+02:00";510.0089416503906
"Raspi_05";"2021-10-04T15:15:28+02:00";510.1368713378906
"Raspi_05";"2021-10-04T15:15:30+02:00";510.21417236328125
"Raspi_05";"2021-10-04T15:15:33+02:00";509.5355529785156
"Raspi_05";"2021-10-04T15:15:35+02:00";509.59234619140625
"Raspi_05";"2021-10-04T15:15:37+02:00";509.7105407714844
"Raspi_05";"2021-10-04T15:15:39+02:00";508.79254150390625
"Raspi_05";"2021-10-04T15:15:41+02:00";508.5079345703125
"Raspi_05";"2021-10-04T15:15:43+02:00";508.3033142089844
"Raspi_05";"2021-10-04T15:15:45+02:00";508.626220703125
"Raspi_05";"2021-10-04T15:15:47+02:00";508.938232421875
"Raspi_05";"2021-10-04T15:15:49+02:00";508.37158203125
"Raspi_05";"2021-10-04T15:15:51+02:00";508.08197021484375
"Raspi_05";"2021-10-04T15:15:54+02:00";508.0137023925781
"Raspi_05";"2021-10-04T15:15:56+02:00";507.7381896972656
"Raspi_05";"2021-10-04T15:15:58+02:00";507.9706115722656
"Raspi_05";"2021-10-04T15:16:00+02:00";507.0555419921875
"Raspi_05";"2021-10-04T15:16:02+02:00";506.84375
"Raspi_05";"2021-10-04T15:16:04+02:00";506.4755859375
"Raspi_05";"2021-10-04T15:16:06+02:00";505.77783203125
"Raspi_05";"2021-10-04T15:16:08+02:00";505.9680480957031
"Raspi_05";"2021-10-04T15:16:10+02:00";505.7473449707031
"Raspi_05";"2021-10-04T15:16:13+02:00";505.1064453125
"Raspi_05";"2021-10-04T15:16:15+02:00";505.4929504394531
"Raspi_05";"2021-10-04T15:16:17+02:00";505.2742614746094
"Raspi_05";"2021-10-04T15:16:19+02:00";505.22198486328125
"Raspi_05";"2021-10-04T15:16:21+02:00";504.7113952636719
"Raspi_05";"2021-10-04T15:16:23+02:00";504.4136657714844
"Raspi_05";"2021-10-04T15:16:25+02:00";504.6585388183594
"Raspi_05";"2021-10-04T15:16:27+02:00";504.7137145996094
"Raspi_05";"2021-10-04T15:16:29+02:00";505.15191650390625
"Raspi_05";"2021-10-04T15:16:31+02:00";505.01776123046875
"Raspi_05";"2021-10-04T15:16:34+02:00";505.251953125
"Raspi_05";"2021-10-04T15:16:36+02:00";504.7948913574219
"Raspi_05";"2021-10-04T15:16:38+02:00";505.2451171875
"Raspi_05";"2021-10-04T15:16:40+02:00";505.21722412109375
"Raspi_05";"2021-10-04T15:16:42+02:00";505.0151062011719
"Raspi_05";"2021-10-04T15:16:44+02:00";505.6129150390625
"Raspi_05";"2021-10-04T15:16:46+02:00";506.117919921875
"Raspi_05";"2021-10-04T15:16:48+02:00";506.3659362792969
"Raspi_05";"2021-10-04T15:16:50+02:00";506.1636657714844
"Raspi_05";"2021-10-04T15:16:53+02:00";505.7104187011719
"Raspi_05";"2021-10-04T15:16:55+02:00";505.68798828125
"Raspi_05";"2021-10-04T15:16:57+02:00";505.4334716796875
"Raspi_05";"2021-10-04T15:16:59+02:00";505.3490905761719
"Raspi_05";"2021-10-04T15:17:01+02:00";505.5492248535156
"Raspi_05";"2021-10-04T15:17:03+02:00";505.5423889160156
"Raspi_05";"2021-10-04T15:17:05+02:00";505.3172302246094
"Raspi_05";"2021-10-04T15:17:07+02:00";505.2918701171875
"Raspi_05";"2021-10-04T15:17:09+02:00";505.0895080566406
"Raspi_05";"2021-10-04T15:17:11+02:00";505.04437255859375
"Raspi_05";"2021-10-04T15:17:14+02:00";505.4696044921875
"Raspi_05";"2021-10-04T15:17:16+02:00";505.61065673828125
"Raspi_05";"2021-10-04T15:17:18+02:00";505.7948303222656
"Raspi_05";"2021-10-04T15:17:20+02:00";506.5225830078125
"Raspi_05";"2021-10-04T15:17:22+02:00";507.1466064453125
"Raspi_05";"2021-10-04T15:17:24+02:00";507.28948974609375
"Raspi_05";"2021-10-04T15:17:26+02:00";506.8277893066406
"Raspi_05";"2021-10-04T15:17:28+02:00";506.525390625
"Raspi_05";"2021-10-04T15:17:30+02:00";506.0109558105469
"Raspi_05";"2021-10-04T15:17:32+02:00";506.18096923828125
"Raspi_05";"2021-10-04T15:17:35+02:00";506.6775817871094
"Raspi_05";"2021-10-04T15:17:37+02:00";506.6295166015625
"Raspi_05";"2021-10-04T15:17:39+02:00";506.226806640625
"Raspi_05";"2021-10-04T15:17:41+02:00";506.9435729980469
"Raspi_05";"2021-10-04T15:17:43+02:00";507.50823974609375
"Raspi_05";"2021-10-04T15:17:45+02:00";507.6036682128906
"Raspi_05";"2021-10-04T15:17:47+02:00";507.93560791015625
"Raspi_05";"2021-10-04T15:17:49+02:00";508.1022644042969
"Raspi_05";"2021-10-04T15:17:51+02:00";507.6673889160156
"Raspi_05";"2021-10-04T15:17:53+02:00";507.9497375488281
"Raspi_05";"2021-10-04T15:17:56+02:00";507.4124755859375
"Raspi_05";"2021-10-04T15:17:58+02:00";507.29205322265625
"Raspi_05";"2021-10-04T15:18:00+02:00";507.7399597167969
"Raspi_05";"2021-10-04T15:18:02+02:00";507.77239990234375
"Raspi_05";"2021-10-04T15:18:04+02:00";508.1163024902344
"Raspi_05";"2021-10-04T15:18:06+02:00";508.4529113769531
"Raspi_05";"2021-10-04T15:18:08+02:00";508.4417724609375
"Raspi_05";"2021-10-04T15:18:10+02:00";508.2140197753906
"Raspi_05";"2021-10-04T15:18:12+02:00";507.7585144042969
"Raspi_05";"2021-10-04T15:18:14+02:00";507.4083251953125
"Raspi_05";"2021-10-04T15:18:17+02:00";507.46728515625
"Raspi_05";"2021-10-04T15:18:19+02:00";507.83587646484375
"Raspi_05";"2021-10-04T15:18:21+02:00";507.7766418457031
"Raspi_05";"2021-10-04T15:18:23+02:00";507.86590576171875
"Raspi_05";"2021-10-04T15:18:25+02:00";508.1548156738281
"Raspi_05";"2021-10-04T15:18:27+02:00";508.3299560546875
"Raspi_05";"2021-10-04T15:18:29+02:00";508.498291015625
"Raspi_05";"2021-10-04T15:18:31+02:00";509.2703857421875
"Raspi_05";"2021-10-04T15:18:33+02:00";510.31396484375
"Raspi_05";"2021-10-04T15:18:35+02:00";511.7413024902344
"Raspi_05";"2021-10-04T15:18:38+02:00";513.9201049804688
"Raspi_05";"2021-10-04T15:18:40+02:00";515.0159301757812
"Raspi_05";"2021-10-04T15:18:42+02:00";515.77880859375
"Raspi_05";"2021-10-04T15:18:44+02:00";514.623291015625
"Raspi_05";"2021-10-04T15:18:46+02:00";514.0479736328125
"Raspi_05";"2021-10-04T15:18:48+02:00";513.4569091796875
"Raspi_05";"2021-10-04T15:18:50+02:00";514.2579345703125
"Raspi_05";"2021-10-04T15:18:52+02:00";513.9634399414062
